ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5023152,1,3150000,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,30,0,0,0,0,1
5029108,1,3150000,State servant,Secondary / secondary special,Married,House / apartment,-13230,-3643,1,0,0,1,High skill tech staff,30,-8,X,0,1,0
5045846,2,3150000,Commercial associate,Higher education,Married,With parents,-12621,-1327,1,0,0,0,Managers,40,-14,C,0,1,1
5112762,1,3150000,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,30,0,C,0,1,0
5065693,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,20,-6,0,0,1,1
5118026,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,20,0,0,0,0,0
5029745,0,3150000,Commercial associate,Higher education,Married,House / apartment,-21576,-1022,1,0,0,0,Drivers,20,-18,0,0,1,1
5062059,1,3150000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,20,0,C,0,0,1
5058428,1,3150000,Commercial associate,Higher education,Married,House / apartment,-14504,-2518,1,0,0,0,Accountants,30,-1,C,0,1,0
5117707,0,3150000,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,20,-25,X,0,1,0
5009749,0,3150000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,20,0,5,1,1,0
5067883,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-17543,-2851,1,0,1,0,Drivers,30,0,C,0,1,1
5090695,0,3150000,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,20,-22,X,0,0,0
5132440,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-16901,-956,1,0,0,0,High skill tech staff,30,0,C,0,0,1
5024001,0,3150000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,20,0,C,0,1,1
5089526,0,3150000,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,20,0,C,0,1,0
5115865,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-15506,-6099,1,0,0,0,Laborers,30,0,C,0,1,1
5024284,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,20,0,C,0,1,1
5036531,0,3150000,Commercial associate,Incomplete higher,Married,With parents,-9187,-116,1,1,0,0,Core staff,20,-21,X,0,1,0
5115868,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-15506,-6099,1,0,0,0,Laborers,30,-13,C,0,1,1
5115862,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-15506,-6099,1,0,0,0,Laborers,30,0,C,0,1,1
5062046,1,3150000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,20,-1,X,0,0,1
5114485,0,3150000,Pensioner,Higher education,Married,House / apartment,-23313,365243,1,0,0,0,,20,0,C,0,1,1
5067838,0,3150000,Working,Higher education,Married,House / apartment,-21377,-577,1,0,0,1,,20,0,X,0,1,1
5090696,0,3150000,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,20,0,0,0,0,0
5142095,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,20,0,X,0,0,0
5143426,1,3150000,State servant,Higher education,Married,Municipal apartment,-9095,-926,1,0,0,0,Core staff,30,0,X,0,1,0
5009751,0,3150000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,20,0,C,0,1,0
5048093,3,3150000,Working,Secondary / secondary special,Married,House / apartment,-15391,-5787,1,0,0,0,Managers,50,0,C,0,1,1
5096987,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-21343,-5452,1,0,1,0,Managers,20,-20,X,0,1,1
5085878,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18018,-11157,1,0,0,0,Private service staff,20,0,C,0,0,1
5067876,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-17543,-2851,1,0,1,0,Drivers,30,0,C,0,1,1
5116201,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-17191,-2422,1,0,1,0,Laborers,10,0,0,0,0,1
5125867,0,3150000,Working,Higher education,Married,House / apartment,-20546,-11183,1,0,1,1,,20,0,C,0,1,0
5021857,1,3150000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,20,-16,C,0,1,1
5097015,0,3150000,Pensioner,Higher education,Widow,House / apartment,-23443,365243,1,0,0,0,,10,-22,X,0,0,1
5029106,1,3150000,State servant,Secondary / secondary special,Married,House / apartment,-13230,-3643,1,0,0,1,High skill tech staff,30,-4,C,0,1,0
5029743,0,3150000,Commercial associate,Higher education,Married,House / apartment,-21576,-1022,1,0,0,0,Drivers,20,0,0,0,1,1
5097027,0,3150000,Working,Incomplete higher,Separated,House / apartment,-12103,-1829,1,1,0,0,Laborers,10,0,X,0,0,1
5025996,1,3150000,Working,Higher education,Married,Co-op apartment,-13307,-1227,1,0,1,0,Laborers,30,-45,X,0,1,1
5089531,0,3150000,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,20,0,C,0,1,0
5069279,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-16359,-4342,1,0,1,0,Core staff,30,-15,0,0,0,1
5095372,1,3150000,Working,Higher education,Separated,House / apartment,-16166,-2531,1,0,0,0,Managers,20,0,C,0,1,1
5142448,0,3150000,Working,Incomplete higher,Married,House / apartment,-10655,-1444,1,0,0,0,Managers,20,-2,C,0,1,1
5053107,0,3150000,Working,Higher education,Married,House / apartment,-14513,-597,1,0,0,0,Drivers,20,0,C,0,1,1
5067381,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,10,0,C,0,1,1
5047847,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21871,-979,1,0,0,0,Drivers,20,0,C,0,1,1
5097171,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-10397,-1037,1,0,0,0,Accountants,10,0,X,0,0,1
5009753,0,3150000,Pensioner,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,20,0,C,0,1,0
5126451,0,3150000,Commercial associate,Higher education,Married,House / apartment,-13937,-4853,1,1,1,0,Managers,20,-2,X,0,1,0
5067376,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,10,0,C,0,1,1
5068814,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419,-2423,1,0,0,0,,20,-28,0,0,0,1
5104892,0,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-17641,-2512,1,0,0,0,Realty agents,20,0,1,1,0,1
5142167,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,20,-1,C,0,0,1
5041769,0,3150000,State servant,Higher education,Married,House / apartment,-17940,-9957,1,1,0,0,Managers,20,0,X,0,1,0
5135440,0,3150000,Working,Higher education,Married,House / apartment,-13910,-1935,1,1,0,0,Laborers,20,0,C,0,0,1
5097128,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,0,C,0,1,0
5033431,2,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15476,-2879,1,0,1,0,Laborers,40,0,C,0,1,0
5068819,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419,-2423,1,0,0,0,,20,0,C,0,0,1
5135438,0,3150000,Working,Higher education,Married,House / apartment,-13910,-1935,1,1,0,0,Laborers,20,0,C,0,0,1
5047840,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21871,-979,1,0,0,0,Drivers,20,0,C,0,1,1
5062058,1,3150000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,20,0,0,0,0,1
5009755,0,3150000,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,,20,-28,C,0,1,0
5009032,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,10,0,C,0,0,1
5068810,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419,-2423,1,0,0,0,,20,-15,0,0,0,1
5100394,1,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12287,-3900,1,0,0,0,Core staff,30,0,C,0,0,1
5089523,0,3150000,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,20,0,C,0,1,0
5113782,1,3150000,State servant,Higher education,Married,House / apartment,-13771,-2080,1,0,0,0,Core staff,30,0,C,0,1,1
5022889,1,3150000,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,20,0,0,0,1,1
5048602,0,3150000,Working,Secondary / secondary special,Separated,House / apartment,-15256,-3291,1,0,0,0,Laborers,10,-24,X,0,0,1
5068812,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419,-2423,1,0,0,0,,20,-42,0,0,0,1
5052764,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-21841,-1632,1,0,0,0,Sales staff,20,-21,X,0,0,1
5052766,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-21841,-1632,1,0,0,0,Sales staff,20,0,0,0,0,1
5066574,1,3150000,Working,Incomplete higher,Single / not married,House / apartment,-11725,-2044,1,0,0,0,Core staff,20,0,0,0,1,1
5065320,2,3150000,Working,Secondary / secondary special,Married,House / apartment,-12520,-1570,1,0,0,0,Drivers,40,0,C,0,1,1
5079264,2,3150000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11054,-421,1,0,0,0,Managers,30,0,C,0,0,0
5045914,0,3150000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990,-2026,1,0,0,0,Drivers,20,0,C,0,1,1
5029414,1,3150000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,30,-37,0,0,0,1
5024270,2,3150000,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,40,0,C,0,1,1
5022119,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,20,0,0,0,0,1
5067367,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,10,0,C,0,1,1
5022881,1,3150000,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,20,-12,C,0,1,1
5096347,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18214,-5210,1,1,1,0,Laborers,20,0,C,0,1,0
5149989,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-16805,-806,1,0,0,0,,20,0,0,0,1,1
5045857,2,3150000,Commercial associate,Higher education,Married,With parents,-12621,-1327,1,0,0,0,Managers,40,0,0,0,1,1
5022894,0,3150000,Working,Incomplete higher,Married,House / apartment,-13326,-2588,1,1,0,0,Laborers,20,0,X,0,0,1
5022880,1,3150000,Working,Secondary / secondary special,Separated,House / apartment,-16314,-882,1,0,0,0,Managers,20,-11,C,0,1,1
5085879,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18018,-11157,1,0,0,0,Private service staff,20,0,C,0,0,1
5097026,0,3150000,Working,Incomplete higher,Separated,House / apartment,-12103,-1829,1,1,0,0,Laborers,10,0,C,0,0,1
5113158,0,3150000,Working,Higher education,Separated,With parents,-12188,-3839,1,0,1,1,,10,0,C,0,0,1
5089592,0,3150000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011,-978,1,0,0,0,Managers,20,-13,C,0,1,0
5135437,0,3150000,Working,Higher education,Married,House / apartment,-13910,-1935,1,1,0,0,Laborers,20,0,C,0,0,1
5114487,0,3150000,Pensioner,Higher education,Married,House / apartment,-23313,365243,1,0,0,0,,20,-28,C,0,1,1
5053201,0,3150000,Working,Higher education,Married,House / apartment,-15527,-3792,1,1,1,0,Accountants,20,0,X,0,0,1
5047836,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21871,-979,1,0,0,0,Drivers,20,0,C,0,1,1
5097129,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,0,X,0,1,0
5041364,0,3150000,Commercial associate,Higher education,Civil marriage,With parents,-14679,-1282,1,0,0,0,Managers,20,0,X,0,0,0
5150393,1,3150000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,30,-20,X,0,1,1
5023475,0,3150000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,10,-3,C,0,1,1
5125429,0,3150000,Working,Higher education,Separated,House / apartment,-22022,-12949,1,0,0,0,Core staff,10,0,0,0,0,1
5067377,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,10,0,C,0,1,1
5021869,1,3150000,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,,20,0,C,0,1,1
5117318,1,3150000,Commercial associate,Higher education,Married,House / apartment,-17370,-492,1,0,0,0,High skill tech staff,30,0,0,0,1,1
5096350,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18214,-5210,1,1,1,0,Laborers,20,0,C,0,1,0
5024004,0,3150000,Working,Higher education,Married,House / apartment,-10847,-2712,1,0,0,0,Laborers,20,0,C,0,1,1
5116244,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,20,0,C,0,0,1
5023465,0,3150000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,10,0,X,0,1,1
5116243,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,20,0,C,0,0,1
5142597,0,3150000,Commercial associate,Higher education,Married,House / apartment,-17837,-468,1,0,1,0,Secretaries,20,0,X,0,0,1
5025190,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,0,C,0,1,1
5089528,0,3150000,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,20,-1,C,0,1,0
5009575,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,20,0,C,0,1,0
5033775,0,3150000,Working,Higher education,Married,House / apartment,-15886,-4858,1,0,0,0,,20,-12,C,0,1,0
5067875,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-17543,-2851,1,0,1,0,Drivers,30,0,C,0,1,1
5023190,1,3150000,Commercial associate,Higher education,Married,House / apartment,-11524,-1635,1,0,1,1,Sales staff,30,-19,X,0,1,1
5113469,0,3150000,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,10,0,0,0,0,1
5054159,0,3150000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13902,-1703,1,1,0,0,High skill tech staff,20,0,0,0,1,0
5112770,1,3150000,Commercial associate,Higher education,Married,House / apartment,-11025,-2065,1,1,1,1,,30,0,C,0,1,0
5112887,0,3150000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11615,-2018,1,0,0,0,Laborers,20,-9,C,0,1,0
5046314,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21601,-1600,1,0,1,0,Managers,20,0,C,0,1,1
5132442,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-16901,-956,1,0,0,0,High skill tech staff,30,-16,C,0,0,1
5149990,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-16805,-806,1,0,0,0,,20,0,0,0,1,1
5089628,0,3150000,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,20,0,C,0,0,0
5067316,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17107,-781,1,0,0,1,,10,0,C,0,1,0
5053192,0,3150000,Working,Higher education,Married,House / apartment,-15527,-3792,1,1,1,0,Accountants,20,0,C,0,0,1
5065698,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,20,-6,0,0,1,1
5089596,0,3150000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011,-978,1,0,0,0,Managers,20,-7,X,0,1,0
5079201,1,3150000,State servant,Secondary / secondary special,Single / not married,Rented apartment,-17293,-1229,1,0,0,0,,20,0,C,0,0,1
5054161,0,3150000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13902,-1703,1,1,0,0,High skill tech staff,20,0,0,0,1,0
5011044,0,3150000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,20,0,C,0,0,1
5067314,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17107,-781,1,0,0,1,,10,0,0,0,1,0
5113228,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17918,-3535,1,0,1,0,,20,0,C,0,1,1
5028440,0,3150000,Working,Higher education,Married,House / apartment,-15586,-3337,1,0,0,0,Managers,20,0,0,0,1,1
5067315,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17107,-781,1,0,0,1,,10,0,0,0,1,0
5085803,0,3150000,State servant,Higher education,Married,House / apartment,-19571,-1081,1,0,0,1,Drivers,20,-42,C,0,1,1
5022702,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,10,-34,X,0,1,1
5068497,1,3150000,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,30,0,C,0,0,0
5065699,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,20,-6,0,0,1,1
5069278,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-16359,-4342,1,0,1,0,Core staff,30,0,X,0,0,1
5053202,0,3150000,Working,Higher education,Married,House / apartment,-15527,-3792,1,1,1,0,Accountants,20,-5,C,0,0,1
5042080,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,-31,X,0,1,0
5113470,0,3150000,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,10,-33,X,0,0,1
5010547,0,3150000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,10,0,0,0,1,1
5145797,0,3150000,Working,Higher education,Married,House / apartment,-13324,-1655,1,0,0,0,Laborers,20,0,C,0,0,1
5118233,0,3150000,Working,Higher education,Married,House / apartment,-10993,-949,1,1,0,0,,20,-8,C,0,0,0
5095370,1,3150000,Working,Higher education,Separated,House / apartment,-16166,-2531,1,0,0,0,Managers,20,0,C,0,1,1
5065700,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,20,0,0,0,1,1
5042094,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,-4,X,0,1,0
5024276,2,3150000,Working,Higher education,Married,House / apartment,-16856,-1373,1,0,0,0,Core staff,40,0,C,0,1,1
5062056,1,3150000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,20,0,X,0,0,1
5010228,0,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-21572,-2170,1,0,0,0,Secretaries,20,-1,C,0,1,1
5042093,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,-4,X,0,1,0
5062251,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-19441,-4064,1,0,0,0,Managers,20,0,C,0,1,0
5104928,0,3150000,Pensioner,Secondary / secondary special,Married,House / apartment,-21118,365243,1,0,0,0,,20,-9,C,0,1,1
5100281,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,20,-8,X,0,0,0
5114245,2,3150000,Working,Secondary / secondary special,Married,House / apartment,-12906,-408,1,1,0,0,Drivers,40,0,0,0,1,0
5117698,0,3150000,Working,Higher education,Married,House / apartment,-20319,-3961,1,1,0,0,,20,0,C,0,1,0
5042078,0,3150000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,20,-26,C,0,1,0
5104929,0,3150000,Pensioner,Secondary / secondary special,Married,House / apartment,-21118,365243,1,0,0,0,,20,0,C,0,1,1
5118512,2,3150000,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,40,0,C,0,1,0
5149827,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-17348,-2420,1,0,0,0,Managers,20,0,C,0,1,1
5125870,0,3150000,Working,Higher education,Married,House / apartment,-20546,-11183,1,0,1,1,,20,0,0,0,1,0
5033789,1,3150000,Working,Higher education,Separated,House / apartment,-15738,-4766,1,1,1,0,Private service staff,20,0,C,0,0,1
5024584,2,3150000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,40,-8,C,0,1,1
5009065,0,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,20,0,X,0,1,1
5069457,0,3150000,Working,Higher education,Married,House / apartment,-8440,-1206,1,0,0,0,Sales staff,20,0,X,0,1,1
5048596,0,3150000,Working,Secondary / secondary special,Separated,House / apartment,-15256,-3291,1,0,0,0,Laborers,10,0,C,0,0,1
5114493,0,3150000,Pensioner,Higher education,Married,House / apartment,-23313,365243,1,0,0,0,,20,-8,0,0,1,1
5048619,0,3150000,Commercial associate,Higher education,Married,Office apartment,-13630,-4387,1,0,0,0,Core staff,20,0,0,0,1,1
5095373,1,3150000,Working,Higher education,Separated,House / apartment,-16166,-2531,1,0,0,0,Managers,20,0,C,0,1,1
5010120,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-14170,-921,1,0,0,0,Managers,20,-5,C,0,1,1
5045866,1,3150000,Commercial associate,Higher education,Married,House / apartment,-16710,-3092,1,0,0,0,Managers,30,0,C,0,1,1
5009100,0,3150000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,10,0,X,0,0,1
5116251,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,20,0,C,0,0,1
5142454,0,3150000,Working,Incomplete higher,Married,House / apartment,-10655,-1444,1,0,0,0,Managers,20,0,X,0,1,1
5025097,0,3150000,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,10,0,X,0,0,1
5142451,0,3150000,Working,Incomplete higher,Married,House / apartment,-10655,-1444,1,0,0,0,Managers,20,0,0,0,1,1
5149988,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-16805,-806,1,0,0,0,,20,0,C,0,1,1
5137067,1,3150000,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,30,0,C,0,1,0
5092177,2,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-11080,-657,1,0,0,0,Managers,40,0,0,0,1,0
5089274,0,3150000,Working,Higher education,Married,House / apartment,-13592,-3504,1,0,1,1,Accountants,20,0,C,0,1,0
5142094,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,20,0,0,0,0,0
5116248,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,20,-8,X,0,0,1
5137075,1,3150000,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,30,0,C,0,1,0
5089631,0,3150000,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,20,0,0,0,0,0
5028439,0,3150000,Working,Higher education,Married,House / apartment,-15586,-3337,1,0,0,0,Managers,20,-1,X,0,1,1
5116250,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,20,0,0,0,0,1
5033788,1,3150000,Working,Higher education,Separated,House / apartment,-15738,-4766,1,1,1,0,Private service staff,20,-26,C,0,0,1
5010548,0,3150000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,10,-32,C,0,1,1
5145798,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-23174,-2354,1,0,0,0,Sales staff,20,0,0,0,0,1
5068500,1,3150000,Commercial associate,Higher education,Married,House / apartment,-18321,-110,1,0,1,0,,30,0,X,0,0,0
5112737,0,3150000,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,20,0,C,0,1,1
5100366,1,3150000,Working,Secondary / secondary special,Civil marriage,House / apartment,-12520,-978,1,1,0,0,Drivers,30,0,C,0,1,1
5069284,1,3150000,Working,Secondary / secondary special,Married,House / apartment,-16359,-4342,1,0,1,0,Core staff,30,-29,0,0,0,1
5026053,1,3150000,Working,Higher education,Married,House / apartment,-10580,-2566,1,0,0,0,Core staff,30,-30,C,0,1,1
5092172,2,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-11080,-657,1,0,0,0,Managers,40,-11,X,0,1,0
5113467,0,3150000,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,10,0,C,0,0,1
5065790,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,10,-10,0,0,1,1
5010549,0,3150000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,10,0,X,0,1,1
5117223,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-16285,-5239,1,0,0,0,,20,-35,C,0,1,1
5092173,2,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-11080,-657,1,0,0,0,Managers,40,-6,X,0,1,0
5092176,2,3150000,Commercial associate,Incomplete higher,Married,House / apartment,-11080,-657,1,0,0,0,Managers,40,0,0,0,1,0
5045468,0,3150000,Working,Higher education,Married,House / apartment,-13589,-200,1,0,0,1,Accountants,20,0,C,0,0,1
5112733,0,3150000,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,20,0,X,0,1,1
5028569,0,3150000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,20,0,X,0,1,1
5029105,1,3150000,State servant,Secondary / secondary special,Married,House / apartment,-13230,-3643,1,0,0,1,High skill tech staff,30,-15,C,0,1,0
5142168,0,3150000,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,20,0,C,0,0,1
5023461,0,3150000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,10,0,C,0,1,1
5125869,0,3150000,Working,Higher education,Married,House / apartment,-20546,-11183,1,0,1,1,,20,-7,C,0,1,0
5105188,0,3150000,Commercial associate,Higher education,Single / not married,House / apartment,-10499,-545,1,0,0,1,Laborers,10,0,C,0,0,1
5067368,0,3150000,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9130,-1390,1,0,1,0,Core staff,10,0,0,0,1,1
5137073,1,3150000,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,30,-8,C,0,1,0
5065795,0,3150000,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,10,0,0,0,1,1
